power,time,turbine
6747.0,01-01-2020 07:36,turbine1
451.0,01-01-2020 07:36,turbine2
2774.0,01-01-2020 07:36,turbine3
6282.0,01-01-2020 07:37,turbine1
609.0,01-01-2020 07:37,turbine2
4871.0,01-01-2020 07:37,turbine3
5942.0,01-01-2020 07:38,turbine1
4888.0,01-01-2020 07:38,turbine2
1652.0,01-01-2020 07:38,turbine3
8275.0,01-01-2020 07:39,turbine1
5386.0,01-01-2020 07:39,turbine2
2300.0,01-01-2020 07:39,turbine3
8775.0,01-01-2020 07:40,turbine1
4416.0,01-01-2020 07:40,turbine2
7621.0,01-01-2020 07:40,turbine3
4876.0,01-01-2020 07:41,turbine1
7718.0,01-01-2020 07:41,turbine2
4191.0,01-01-2020 07:41,turbine3
1668.0,01-01-2020 07:42,turbine1
4645.0,01-01-2020 07:42,turbine2
7450.0,01-01-2020 07:42,turbine3
2083.0,01-01-2020 07:43,turbine1
5363.0,01-01-2020 07:43,turbine2
1097.0,01-01-2020 07:43,turbine3
764.0,01-01-2020 07:44,turbine1
8463.0,01-01-2020 07:44,turbine2
4590.0,01-01-2020 07:44,turbine3
2684.0,01-01-2020 07:45,turbine1
7859.0,01-01-2020 07:45,turbine2
2585.0,01-01-2020 07:45,turbine3
3906.0,01-01-2020 07:46,turbine1
6936.0,01-01-2020 07:46,turbine2
138.0,01-01-2020 07:46,turbine3
1703.0,01-01-2020 07:47,turbine1
5897.0,01-01-2020 07:47,turbine2
8961.0,01-01-2020 07:47,turbine3
2814.0,01-01-2020 07:48,turbine1
3690.0,01-01-2020 07:48,turbine2
9799.0,01-01-2020 07:48,turbine3
87.0,01-01-2020 07:49,turbine1
7320.0,01-01-2020 07:49,turbine2
6240.0,01-01-2020 07:49,turbine3
532.0,01-01-2020 07:50,turbine1
3609.0,01-01-2020 07:50,turbine2
4527.0,01-01-2020 07:50,turbine3
5772.0,01-01-2020 07:51,turbine1
403.0,01-01-2020 07:51,turbine2
2099.0,01-01-2020 07:51,turbine3
1082.0,01-01-2020 07:52,turbine1
9890.0,01-01-2020 07:52,turbine2
5360.0,01-01-2020 07:52,turbine3
603.0,01-01-2020 07:53,turbine1
5547.0,01-01-2020 07:53,turbine2
7625.0,01-01-2020 07:53,turbine3
5293.0,01-01-2020 07:54,turbine1
781.0,01-01-2020 07:54,turbine2
1946.0,01-01-2020 07:54,turbine3
7672.0,01-01-2020 07:55,turbine1
5615.0,01-01-2020 07:55,turbine2
9877.0,01-01-2020 07:55,turbine3
1501.0,01-01-2020 07:56,turbine1
1835.0,01-01-2020 07:56,turbine2
6883.0,01-01-2020 07:56,turbine3
5331.0,01-01-2020 07:57,turbine1
6260.0,01-01-2020 07:57,turbine2
6386.0,01-01-2020 07:57,turbine3
2000.0,01-01-2020 07:58,turbine1
5244.0,01-01-2020 07:58,turbine2
1967.0,01-01-2020 07:58,turbine3
4637.0,01-01-2020 07:59,turbine1
3244.0,01-01-2020 07:59,turbine2
2822.0,01-01-2020 07:59,turbine3
5729.0,01-01-2020 08:00,turbine1
4469.0,01-01-2020 08:00,turbine2
6370.0,01-01-2020 08:00,turbine3
3105.0,01-01-2020 08:01,turbine1
6578.0,01-01-2020 08:01,turbine2
9754.0,01-01-2020 08:01,turbine3
5252.0,01-01-2020 08:02,turbine1
6991.0,01-01-2020 08:02,turbine2
4574.0,01-01-2020 08:02,turbine3
7571.0,01-01-2020 08:03,turbine1
8159.0,01-01-2020 08:03,turbine2
5334.0,01-01-2020 08:03,turbine3
3001.0,01-01-2020 08:04,turbine1
1001.0,01-01-2020 08:04,turbine2
7456.0,01-01-2020 08:04,turbine3
7902.0,01-01-2020 08:05,turbine1
8694.0,01-01-2020 08:05,turbine2
1312.0,01-01-2020 08:05,turbine3
3516.0,01-01-2020 08:06,turbine1
8467.0,01-01-2020 08:06,turbine2
8824.0,01-01-2020 08:06,turbine3
6754.0,01-01-2020 08:07,turbine1
3797.0,01-01-2020 08:07,turbine2
1042.0,01-01-2020 08:07,turbine3
9412.0,01-01-2020 08:08,turbine1
8456.0,01-01-2020 08:08,turbine2
9535.0,01-01-2020 08:08,turbine3
2151.0,01-01-2020 08:09,turbine1
7704.0,01-01-2020 08:09,turbine2
5805.0,01-01-2020 08:09,turbine3
2809.0,01-01-2020 08:10,turbine1
7763.0,01-01-2020 08:10,turbine2
7194.0,01-01-2020 08:10,turbine3
411.0,01-01-2020 08:11,turbine1
4620.0,01-01-2020 08:11,turbine2
4935.0,01-01-2020 08:11,turbine3
1588.0,01-01-2020 08:12,turbine1
8119.0,01-01-2020 08:12,turbine2
5259.0,01-01-2020 08:12,turbine3
3539.0,01-01-2020 08:13,turbine1
2557.0,01-01-2020 08:13,turbine2
4789.0,01-01-2020 08:13,turbine3
767.0,01-01-2020 08:14,turbine1
4688.0,01-01-2020 08:14,turbine2
6685.0,01-01-2020 08:14,turbine3
9952.0,01-01-2020 08:15,turbine1
2469.0,01-01-2020 08:15,turbine2
1826.0,01-01-2020 08:15,turbine3
9394.0,01-01-2020 08:16,turbine1
2397.0,01-01-2020 08:16,turbine2
897.0,01-01-2020 08:16,turbine3
8284.0,01-01-2020 08:17,turbine1
4141.0,01-01-2020 08:17,turbine2
4185.0,01-01-2020 08:17,turbine3
7112.0,01-01-2020 08:18,turbine1
8070.0,01-01-2020 08:18,turbine2
3186.0,01-01-2020 08:18,turbine3
4850.0,01-01-2020 08:19,turbine1
8390.0,01-01-2020 08:19,turbine2
5242.0,01-01-2020 08:19,turbine3
5787.0,01-01-2020 08:20,turbine1
1128.0,01-01-2020 08:20,turbine2
2884.0,01-01-2020 08:20,turbine3
9068.0,01-01-2020 08:21,turbine1
5300.0,01-01-2020 08:21,turbine2
6388.0,01-01-2020 08:21,turbine3
1567.0,01-01-2020 08:22,turbine1
999.0,01-01-2020 08:22,turbine2
5702.0,01-01-2020 08:22,turbine3
9901.0,01-01-2020 08:23,turbine1
9851.0,01-01-2020 08:23,turbine2
2172.0,01-01-2020 08:23,turbine3
6361.0,01-01-2020 08:24,turbine1
5834.0,01-01-2020 08:24,turbine2
6027.0,01-01-2020 08:24,turbine3
4192.0,01-01-2020 08:25,turbine1
8032.0,01-01-2020 08:25,turbine2
4282.0,01-01-2020 08:25,turbine3
6312.0,01-01-2020 08:26,turbine1
3997.0,01-01-2020 08:26,turbine2
2766.0,01-01-2020 08:26,turbine3
2462.0,01-01-2020 08:27,turbine1
205.0,01-01-2020 08:27,turbine2
2201.0,01-01-2020 08:27,turbine3
5973.0,01-01-2020 08:28,turbine1
8568.0,01-01-2020 08:28,turbine2
6307.0,01-01-2020 08:28,turbine3
3168.0,01-01-2020 08:29,turbine1
1094.0,01-01-2020 08:29,turbine2
7978.0,01-01-2020 08:29,turbine3
8888.0,01-01-2020 08:30,turbine1
9931.0,01-01-2020 08:30,turbine2
6914.0,01-01-2020 08:30,turbine3
6259.0,01-01-2020 08:31,turbine1
494.0,01-01-2020 08:31,turbine2
3854.0,01-01-2020 08:31,turbine3
6559.0,01-01-2020 08:32,turbine1
5526.0,01-01-2020 08:32,turbine2
5015.0,01-01-2020 08:32,turbine3
9962.0,01-01-2020 08:33,turbine1
5509.0,01-01-2020 08:33,turbine2
8306.0,01-01-2020 08:33,turbine3
1598.0,01-01-2020 08:34,turbine1
9433.0,01-01-2020 08:34,turbine2
6622.0,01-01-2020 08:34,turbine3
8588.0,01-01-2020 08:35,turbine1
3135.0,01-01-2020 08:35,turbine2
9049.0,01-01-2020 08:35,turbine3
6731.0,01-01-2020 08:36,turbine1
9629.0,01-01-2020 08:36,turbine2
3179.0,01-01-2020 08:36,turbine3
6899.0,01-01-2020 08:37,turbine1
7264.0,01-01-2020 08:37,turbine2
7629.0,01-01-2020 08:37,turbine3
2358.0,01-01-2020 08:38,turbine1
503.0,01-01-2020 08:38,turbine2
395.0,01-01-2020 08:38,turbine3
9828.0,01-01-2020 08:39,turbine1
8586.0,01-01-2020 08:39,turbine2
4435.0,01-01-2020 08:39,turbine3
1027.0,01-01-2020 08:40,turbine1
9120.0,01-01-2020 08:40,turbine2
4023.0,01-01-2020 08:40,turbine3
5870.0,01-01-2020 08:41,turbine1
2249.0,01-01-2020 08:41,turbine2
3958.0,01-01-2020 08:41,turbine3
9137.0,01-01-2020 08:42,turbine1
375.0,01-01-2020 08:42,turbine2
5527.0,01-01-2020 08:42,turbine3
2436.0,01-01-2020 08:43,turbine1
7004.0,01-01-2020 08:43,turbine2
3812.0,01-01-2020 08:43,turbine3
7574.0,01-01-2020 08:44,turbine1
3665.0,01-01-2020 08:44,turbine2
7148.0,01-01-2020 08:44,turbine3
5159.0,01-01-2020 08:45,turbine1
5751.0,01-01-2020 08:45,turbine2
2261.0,01-01-2020 08:45,turbine3
6674.0,01-01-2020 08:46,turbine1
6294.0,01-01-2020 08:46,turbine2
335.0,01-01-2020 08:46,turbine3
7257.0,01-01-2020 08:47,turbine1
9285.0,01-01-2020 08:47,turbine2
983.0,01-01-2020 08:47,turbine3
695.0,01-01-2020 08:48,turbine1
4379.0,01-01-2020 08:48,turbine2
7142.0,01-01-2020 08:48,turbine3
8068.0,01-01-2020 08:49,turbine1
9133.0,01-01-2020 08:49,turbine2
8440.0,01-01-2020 08:49,turbine3
8082.0,01-01-2020 08:50,turbine1
9506.0,01-01-2020 08:50,turbine2
9498.0,01-01-2020 08:50,turbine3
3004.0,01-01-2020 08:51,turbine1
2914.0,01-01-2020 08:51,turbine2
6877.0,01-01-2020 08:51,turbine3
2958.0,01-01-2020 08:52,turbine1
9002.0,01-01-2020 08:52,turbine2
131.0,01-01-2020 08:52,turbine3
2300.0,01-01-2020 08:53,turbine1
6280.0,01-01-2020 08:53,turbine2
383.0,01-01-2020 08:53,turbine3
3468.0,01-01-2020 08:54,turbine1
8356.0,01-01-2020 08:54,turbine2
2111.0,01-01-2020 08:54,turbine3
2543.0,01-01-2020 08:55,turbine1
8688.0,01-01-2020 08:55,turbine2
8864.0,01-01-2020 08:55,turbine3
1997.0,01-01-2020 08:56,turbine1
8219.0,01-01-2020 08:56,turbine2
360.0,01-01-2020 08:56,turbine3
7847.0,01-01-2020 08:57,turbine1
7789.0,01-01-2020 08:57,turbine2
7674.0,01-01-2020 08:57,turbine3
5898.0,01-01-2020 08:58,turbine1
5819.0,01-01-2020 08:58,turbine2
1000.0,01-01-2020 08:58,turbine3
2177.0,01-01-2020 08:59,turbine1
7895.0,01-01-2020 08:59,turbine2
4979.0,01-01-2020 08:59,turbine3
329.0,01-01-2020 09:00,turbine1
6504.0,01-01-2020 09:00,turbine2
2064.0,01-01-2020 09:00,turbine3
9305.0,01-01-2020 09:01,turbine1
5628.0,01-01-2020 09:01,turbine2
1928.0,01-01-2020 09:01,turbine3
9192.0,01-01-2020 09:02,turbine1
2864.0,01-01-2020 09:02,turbine2
8425.0,01-01-2020 09:02,turbine3
6102.0,01-01-2020 09:03,turbine1
3154.0,01-01-2020 09:03,turbine2
8328.0,01-01-2020 09:03,turbine3
119.0,01-01-2020 09:04,turbine1
5011.0,01-01-2020 09:04,turbine2
6103.0,01-01-2020 09:04,turbine3
2983.0,01-01-2020 09:05,turbine1
7017.0,01-01-2020 09:05,turbine2
1423.0,01-01-2020 09:05,turbine3
7717.0,01-01-2020 09:06,turbine1
4578.0,01-01-2020 09:06,turbine2
4219.0,01-01-2020 09:06,turbine3
7920.0,01-01-2020 09:07,turbine1
9079.0,01-01-2020 09:07,turbine2
4876.0,01-01-2020 09:07,turbine3
4097.0,01-01-2020 09:08,turbine1
8307.0,01-01-2020 09:08,turbine2
4423.0,01-01-2020 09:08,turbine3
2006.0,01-01-2020 09:09,turbine1
3225.0,01-01-2020 09:09,turbine2
9287.0,01-01-2020 09:09,turbine3
8920.0,01-01-2020 09:10,turbine1
698.0,01-01-2020 09:10,turbine2
5429.0,01-01-2020 09:10,turbine3
6340.0,01-01-2020 09:11,turbine1
8313.0,01-01-2020 09:11,turbine2
9440.0,01-01-2020 09:11,turbine3
9571.0,01-01-2020 09:12,turbine1
1645.0,01-01-2020 09:12,turbine2
5965.0,01-01-2020 09:12,turbine3
4179.0,01-01-2020 09:13,turbine1
5989.0,01-01-2020 09:13,turbine2
5644.0,01-01-2020 09:13,turbine3
1843.0,01-01-2020 09:14,turbine1
7066.0,01-01-2020 09:14,turbine2
1859.0,01-01-2020 09:14,turbine3
357.0,01-01-2020 09:15,turbine1
9806.0,01-01-2020 09:15,turbine2
8708.0,01-01-2020 09:15,turbine3
6174.0,01-01-2020 09:16,turbine1
5000.0,01-01-2020 09:16,turbine2
1469.0,01-01-2020 09:16,turbine3
5639.0,01-01-2020 09:17,turbine1
788.0,01-01-2020 09:17,turbine2
233.0,01-01-2020 09:17,turbine3
3626.0,01-01-2020 09:18,turbine1
9800.0,01-01-2020 09:18,turbine2
7200.0,01-01-2020 09:18,turbine3
7370.0,01-01-2020 09:19,turbine1
3551.0,01-01-2020 09:19,turbine2
974.0,01-01-2020 09:19,turbine3
2034.0,01-01-2020 09:20,turbine1
6362.0,01-01-2020 09:20,turbine2
7303.0,01-01-2020 09:20,turbine3
2557.0,01-01-2020 09:21,turbine1
6847.0,01-01-2020 09:21,turbine2
2651.0,01-01-2020 09:21,turbine3
9316.0,01-01-2020 09:22,turbine1
3431.0,01-01-2020 09:22,turbine2
7725.0,01-01-2020 09:22,turbine3
7566.0,01-01-2020 09:23,turbine1
36.0,01-01-2020 09:23,turbine2
7930.0,01-01-2020 09:23,turbine3
1196.0,01-01-2020 09:24,turbine1
963.0,01-01-2020 09:24,turbine2
2025.0,01-01-2020 09:24,turbine3
2893.0,01-01-2020 09:25,turbine1
8880.0,01-01-2020 09:25,turbine2
9077.0,01-01-2020 09:25,turbine3
5805.0,01-01-2020 09:26,turbine1
3270.0,01-01-2020 09:26,turbine2
7369.0,01-01-2020 09:26,turbine3
2452.0,01-01-2020 09:27,turbine1
2433.0,01-01-2020 09:27,turbine2
6255.0,01-01-2020 09:27,turbine3
4875.0,01-01-2020 09:28,turbine1
5678.0,01-01-2020 09:28,turbine2
9045.0,01-01-2020 09:28,turbine3
5770.0,01-01-2020 09:29,turbine1
534.0,01-01-2020 09:29,turbine2
3086.0,01-01-2020 09:29,turbine3
5058.0,01-01-2020 09:30,turbine1
3122.0,01-01-2020 09:30,turbine2
589.0,01-01-2020 09:30,turbine3
4128.0,01-01-2020 09:31,turbine1
5924.0,01-01-2020 09:31,turbine2
9999.0,01-01-2020 09:31,turbine3
5254.0,01-01-2020 09:32,turbine1
3749.0,01-01-2020 09:32,turbine2
4279.0,01-01-2020 09:32,turbine3
3750.0,01-01-2020 09:33,turbine1
7092.0,01-01-2020 09:33,turbine2
4330.0,01-01-2020 09:33,turbine3
3548.0,01-01-2020 09:34,turbine1
8947.0,01-01-2020 09:34,turbine2
5559.0,01-01-2020 09:34,turbine3
4794.0,01-01-2020 09:35,turbine1
444.0,01-01-2020 09:35,turbine2
8560.0,01-01-2020 09:35,turbine3
6058.0,01-01-2020 09:36,turbine1
103.0,01-01-2020 09:36,turbine2
6938.0,01-01-2020 09:36,turbine3
1052.0,01-01-2020 09:37,turbine1
4257.0,01-01-2020 09:37,turbine2
8749.0,01-01-2020 09:37,turbine3
4885.0,01-01-2020 09:38,turbine1
4380.0,01-01-2020 09:38,turbine2
9420.0,01-01-2020 09:38,turbine3
8474.0,01-01-2020 09:39,turbine1
8657.0,01-01-2020 09:39,turbine2
7874.0,01-01-2020 09:39,turbine3
525.0,01-01-2020 09:40,turbine1
445.0,01-01-2020 09:40,turbine2
5224.0,01-01-2020 09:40,turbine3
2040.0,01-01-2020 09:41,turbine1
6211.0,01-01-2020 09:41,turbine2
3578.0,01-01-2020 09:41,turbine3
2576.0,01-01-2020 09:42,turbine1
7765.0,01-01-2020 09:42,turbine2
185.0,01-01-2020 09:42,turbine3
3783.0,01-01-2020 09:43,turbine1
128.0,01-01-2020 09:43,turbine2
7129.0,01-01-2020 09:43,turbine3
6025.0,01-01-2020 09:44,turbine1
255.0,01-01-2020 09:44,turbine2
4701.0,01-01-2020 09:44,turbine3
4842.0,01-01-2020 09:45,turbine1
8170.0,01-01-2020 09:45,turbine2
7082.0,01-01-2020 09:45,turbine3
9078.0,01-01-2020 09:46,turbine1
4965.0,01-01-2020 09:46,turbine2
5720.0,01-01-2020 09:46,turbine3
2314.0,01-01-2020 09:47,turbine1
2213.0,01-01-2020 09:47,turbine2
3772.0,01-01-2020 09:47,turbine3
357.0,01-01-2020 09:48,turbine1
3661.0,01-01-2020 09:48,turbine2
5861.0,01-01-2020 09:48,turbine3
1472.0,01-01-2020 09:49,turbine1
8857.0,01-01-2020 09:49,turbine2
2914.0,01-01-2020 09:49,turbine3
800.0,01-01-2020 09:50,turbine1
1010.0,01-01-2020 09:50,turbine2
1162.0,01-01-2020 09:50,turbine3
3408.0,01-01-2020 09:51,turbine1
4418.0,01-01-2020 09:51,turbine2
4414.0,01-01-2020 09:51,turbine3
9543.0,01-01-2020 09:52,turbine1
462.0,01-01-2020 09:52,turbine2
2805.0,01-01-2020 09:52,turbine3
8224.0,01-01-2020 09:53,turbine1
8621.0,01-01-2020 09:53,turbine2
6329.0,01-01-2020 09:53,turbine3
1796.0,01-01-2020 09:54,turbine1
8553.0,01-01-2020 09:54,turbine2
9374.0,01-01-2020 09:54,turbine3
7367.0,01-01-2020 09:55,turbine1
7880.0,01-01-2020 09:55,turbine2
7742.0,01-01-2020 09:55,turbine3
1236.0,01-01-2020 09:56,turbine1
9155.0,01-01-2020 09:56,turbine2
5139.0,01-01-2020 09:56,turbine3
2181.0,01-01-2020 09:57,turbine1
7049.0,01-01-2020 09:57,turbine2
9799.0,01-01-2020 09:57,turbine3
3074.0,01-01-2020 09:58,turbine1
892.0,01-01-2020 09:58,turbine2
3077.0,01-01-2020 09:58,turbine3
6692.0,01-01-2020 09:59,turbine1
8579.0,01-01-2020 09:59,turbine2
8601.0,01-01-2020 09:59,turbine3
1555.0,01-01-2020 10:00,turbine1
3723.0,01-01-2020 10:00,turbine2
3964.0,01-01-2020 10:00,turbine3
8606.0,01-01-2020 10:01,turbine1
2656.0,01-01-2020 10:01,turbine2
3131.0,01-01-2020 10:01,turbine3
4780.0,01-01-2020 10:02,turbine1
7340.0,01-01-2020 10:02,turbine2
7231.0,01-01-2020 10:02,turbine3
7483.0,01-01-2020 10:03,turbine1
2132.0,01-01-2020 10:03,turbine2
10.0,01-01-2020 10:03,turbine3
8788.0,01-01-2020 10:04,turbine1
6027.0,01-01-2020 10:04,turbine2
3757.0,01-01-2020 10:04,turbine3
6006.0,01-01-2020 10:05,turbine1
2177.0,01-01-2020 10:05,turbine2
144.0,01-01-2020 10:05,turbine3
2018.0,01-01-2020 10:06,turbine1
579.0,01-01-2020 10:06,turbine2
2293.0,01-01-2020 10:06,turbine3
2024.0,01-01-2020 10:07,turbine1
5966.0,01-01-2020 10:07,turbine2
6397.0,01-01-2020 10:07,turbine3
5167.0,01-01-2020 10:08,turbine1
7368.0,01-01-2020 10:08,turbine2
2315.0,01-01-2020 10:08,turbine3
4939.0,01-01-2020 10:09,turbine1
8068.0,01-01-2020 10:09,turbine2
3074.0,01-01-2020 10:09,turbine3
3542.0,01-01-2020 10:10,turbine1
1414.0,01-01-2020 10:10,turbine2
818.0,01-01-2020 10:10,turbine3
3158.0,01-01-2020 10:11,turbine1
8845.0,01-01-2020 10:11,turbine2
8632.0,01-01-2020 10:11,turbine3
6154.0,01-01-2020 10:12,turbine1
4289.0,01-01-2020 10:12,turbine2
8142.0,01-01-2020 10:12,turbine3
3036.0,01-01-2020 10:13,turbine1
8622.0,01-01-2020 10:13,turbine2
3820.0,01-01-2020 10:13,turbine3
1224.0,01-01-2020 10:14,turbine1
6211.0,01-01-2020 10:14,turbine2
3745.0,01-01-2020 10:14,turbine3
1847.0,01-01-2020 10:15,turbine1
6965.0,01-01-2020 10:15,turbine2
9362.0,01-01-2020 10:15,turbine3
58.0,01-01-2020 10:16,turbine1
4577.0,01-01-2020 10:16,turbine2
9682.0,01-01-2020 10:16,turbine3
285.0,01-01-2020 10:17,turbine1
9020.0,01-01-2020 10:17,turbine2
119.0,01-01-2020 10:17,turbine3
1896.0,01-01-2020 10:18,turbine1
6139.0,01-01-2020 10:18,turbine2
2221.0,01-01-2020 10:18,turbine3
5045.0,01-01-2020 10:19,turbine1
2343.0,01-01-2020 10:19,turbine2
3825.0,01-01-2020 10:19,turbine3
5598.0,01-01-2020 10:20,turbine1
3741.0,01-01-2020 10:20,turbine2
5951.0,01-01-2020 10:20,turbine3
1866.0,01-01-2020 10:21,turbine1
7378.0,01-01-2020 10:21,turbine2
3976.0,01-01-2020 10:21,turbine3
4682.0,01-01-2020 10:22,turbine1
2546.0,01-01-2020 10:22,turbine2
1418.0,01-01-2020 10:22,turbine3
5512.0,01-01-2020 10:23,turbine1
5913.0,01-01-2020 10:23,turbine2
99.0,01-01-2020 10:23,turbine3
8086.0,01-01-2020 10:24,turbine1
1325.0,01-01-2020 10:24,turbine2
3884.0,01-01-2020 10:24,turbine3
4541.0,01-01-2020 10:25,turbine1
9849.0,01-01-2020 10:25,turbine2
3738.0,01-01-2020 10:25,turbine3
1062.0,01-01-2020 10:26,turbine1
5305.0,01-01-2020 10:26,turbine2
9786.0,01-01-2020 10:26,turbine3
2978.0,01-01-2020 10:27,turbine1
8449.0,01-01-2020 10:27,turbine2
7179.0,01-01-2020 10:27,turbine3
7326.0,01-01-2020 10:28,turbine1
8223.0,01-01-2020 10:28,turbine2
8873.0,01-01-2020 10:28,turbine3
3591.0,01-01-2020 10:29,turbine1
2079.0,01-01-2020 10:29,turbine2
4944.0,01-01-2020 10:29,turbine3
6004.0,01-01-2020 10:30,turbine1
3946.0,01-01-2020 10:30,turbine2
773.0,01-01-2020 10:30,turbine3
4158.0,01-01-2020 10:31,turbine1
4217.0,01-01-2020 10:31,turbine2
6006.0,01-01-2020 10:31,turbine3
976.0,01-01-2020 10:32,turbine1
5851.0,01-01-2020 10:32,turbine2
4281.0,01-01-2020 10:32,turbine3
2853.0,01-01-2020 10:33,turbine1
5965.0,01-01-2020 10:33,turbine2
8893.0,01-01-2020 10:33,turbine3
666.0,01-01-2020 10:34,turbine1
199.0,01-01-2020 10:34,turbine2
4105.0,01-01-2020 10:34,turbine3
7600.0,01-01-2020 10:35,turbine1
495.0,01-01-2020 10:35,turbine2
3663.0,01-01-2020 10:35,turbine3
5300.0,01-01-2020 10:36,turbine1
8758.0,01-01-2020 10:36,turbine2
8620.0,01-01-2020 10:36,turbine3
4380.0,01-01-2020 10:37,turbine1
804.0,01-01-2020 10:37,turbine2
261.0,01-01-2020 10:37,turbine3
4674.0,01-01-2020 10:38,turbine1
8730.0,01-01-2020 10:38,turbine2
6598.0,01-01-2020 10:38,turbine3
9032.0,01-01-2020 10:39,turbine1
4093.0,01-01-2020 10:39,turbine2
5321.0,01-01-2020 10:39,turbine3
2075.0,01-01-2020 10:40,turbine1
9957.0,01-01-2020 10:40,turbine2
8042.0,01-01-2020 10:40,turbine3
3951.0,01-01-2020 10:41,turbine1
9561.0,01-01-2020 10:41,turbine2
7615.0,01-01-2020 10:41,turbine3
500.0,01-01-2020 10:42,turbine1
9803.0,01-01-2020 10:42,turbine2
3768.0,01-01-2020 10:42,turbine3
155.0,01-01-2020 10:43,turbine1
2299.0,01-01-2020 10:43,turbine2
9288.0,01-01-2020 10:43,turbine3
2825.0,01-01-2020 10:44,turbine1
9338.0,01-01-2020 10:44,turbine2
5157.0,01-01-2020 10:44,turbine3
8737.0,01-01-2020 10:45,turbine1
4444.0,01-01-2020 10:45,turbine2
3631.0,01-01-2020 10:45,turbine3
2403.0,01-01-2020 10:46,turbine1
8123.0,01-01-2020 10:46,turbine2
1041.0,01-01-2020 10:46,turbine3
1243.0,01-01-2020 10:47,turbine1
9953.0,01-01-2020 10:47,turbine2
8029.0,01-01-2020 10:47,turbine3
7940.0,01-01-2020 10:48,turbine1
4121.0,01-01-2020 10:48,turbine2
3799.0,01-01-2020 10:48,turbine3
4091.0,01-01-2020 10:49,turbine1
3940.0,01-01-2020 10:49,turbine2
8216.0,01-01-2020 10:49,turbine3
6235.0,01-01-2020 10:50,turbine1
6439.0,01-01-2020 10:50,turbine2
2925.0,01-01-2020 10:50,turbine3
4365.0,01-01-2020 10:51,turbine1
1233.0,01-01-2020 10:51,turbine2
9266.0,01-01-2020 10:51,turbine3
9689.0,01-01-2020 10:52,turbine1
6973.0,01-01-2020 10:52,turbine2
2874.0,01-01-2020 10:52,turbine3
4862.0,01-01-2020 10:53,turbine1
8746.0,01-01-2020 10:53,turbine2
4385.0,01-01-2020 10:53,turbine3
6250.0,01-01-2020 10:54,turbine1
932.0,01-01-2020 10:54,turbine2
1042.0,01-01-2020 10:54,turbine3
5742.0,01-01-2020 10:55,turbine1
440.0,01-01-2020 10:55,turbine2
5638.0,01-01-2020 10:55,turbine3
9648.0,01-01-2020 10:56,turbine1
5922.0,01-01-2020 10:56,turbine2
3752.0,01-01-2020 10:56,turbine3
446.0,01-01-2020 10:57,turbine1
3476.0,01-01-2020 10:57,turbine2
8972.0,01-01-2020 10:57,turbine3
1609.0,01-01-2020 10:58,turbine1
9134.0,01-01-2020 10:58,turbine2
1656.0,01-01-2020 10:58,turbine3
7859.0,01-01-2020 10:59,turbine1
1100.0,01-01-2020 10:59,turbine2
7049.0,01-01-2020 10:59,turbine3
4899.0,01-01-2020 11:00,turbine1
5371.0,01-01-2020 11:00,turbine2
6313.0,01-01-2020 11:00,turbine3
1236.0,01-01-2020 11:01,turbine1
1868.0,01-01-2020 11:01,turbine2
2258.0,01-01-2020 11:01,turbine3
2509.0,01-01-2020 11:02,turbine1
8198.0,01-01-2020 11:02,turbine2
7067.0,01-01-2020 11:02,turbine3
9754.0,01-01-2020 11:03,turbine1
2877.0,01-01-2020 11:03,turbine2
3964.0,01-01-2020 11:03,turbine3
3900.0,01-01-2020 11:04,turbine1
3755.0,01-01-2020 11:04,turbine2
8843.0,01-01-2020 11:04,turbine3
2770.0,01-01-2020 11:05,turbine1
3319.0,01-01-2020 11:05,turbine2
4109.0,01-01-2020 11:05,turbine3
3923.0,01-01-2020 11:06,turbine1
4998.0,01-01-2020 11:06,turbine2
8676.0,01-01-2020 11:06,turbine3
8941.0,01-01-2020 11:07,turbine1
6880.0,01-01-2020 11:07,turbine2
3948.0,01-01-2020 11:07,turbine3
8899.0,01-01-2020 11:08,turbine1
7121.0,01-01-2020 11:08,turbine2
8994.0,01-01-2020 11:08,turbine3
2632.0,01-01-2020 11:09,turbine1
6312.0,01-01-2020 11:09,turbine2
2762.0,01-01-2020 11:09,turbine3
1481.0,01-01-2020 11:10,turbine1
7973.0,01-01-2020 11:10,turbine2
8178.0,01-01-2020 11:10,turbine3
8330.0,01-01-2020 11:11,turbine1
7802.0,01-01-2020 11:11,turbine2
6470.0,01-01-2020 11:11,turbine3
2701.0,01-01-2020 11:12,turbine1
3002.0,01-01-2020 11:12,turbine2
1630.0,01-01-2020 11:12,turbine3
451.0,01-01-2020 11:13,turbine1
6298.0,01-01-2020 11:13,turbine2
7152.0,01-01-2020 11:13,turbine3
8992.0,01-01-2020 11:14,turbine1
449.0,01-01-2020 11:14,turbine2
9870.0,01-01-2020 11:14,turbine3
6169.0,01-01-2020 11:15,turbine1
9094.0,01-01-2020 11:15,turbine2
8325.0,01-01-2020 11:15,turbine3
5350.0,01-01-2020 11:16,turbine1
2364.0,01-01-2020 11:16,turbine2
2142.0,01-01-2020 11:16,turbine3
6255.0,01-01-2020 11:17,turbine1
8677.0,01-01-2020 11:17,turbine2
5645.0,01-01-2020 11:17,turbine3
7785.0,01-01-2020 11:18,turbine1
3802.0,01-01-2020 11:18,turbine2
3363.0,01-01-2020 11:18,turbine3
